Title,Author,Date,Link,Preview_text
대한항공 임원면접후기,상큼키위,2018. 11. 18.,https://blog.naver.com/nacrewda/221400934395,"승무원의 꿈을 향해 오늘도 열공 하고 있는 예승이입니다^^ 이번 <strong class=""search_keyword"">대한항공</strong>을 목표로 하는 저의 경쟁자 분들 많으실테지요? 저는 이미 몇번의 <strong class=""search_keyword"">대한항공</strong>의 문을 두드렸으나, 실패의 쓴맛을 보고 다시 한번 심기 일전의 마음으로 도전 하고 있어요~ 이번에 저와 같이 2차면접에서 당당히 합격한 미래의..."
홍콩여행 시작과 끝 대한항공 KE613 614 타고 다녀왔습니다,제주왕자,2019. 1. 29.,https://blog.naver.com/jeju8253/221454276989,"확실히 <strong class=""search_keyword"">대한항공</strong>을 이용해서 가는 시간은 조금 더 편안한 비행이 가능했던 것 같습니다 아무래도 조금 더 넓은 좌석 그리고 편안한 기내 서비스 덕분에 더욱 여유로운 시간을 가질 수 있기 때문이었는데요 <strong class=""search_keyword"">대한항공</strong> 홍콩 노선이 KE613 KE614가 있는데 제가 아마 그 항공기를 탑승했던 것 같습니다..."
"18년도 하반기 대한항공승무원 최종면접합격 소식 _ 크루월드, 승무원과외",데이지쌤,2018. 12. 25.,https://blog.naver.com/crewworld2012/221427100987,"#<strong class=""search_keyword"">대한항공</strong>승무원최종합격 #승무원과외크루월드 드디어, <strong class=""search_keyword"">대한항공</strong> 최종면접 발표 후 최종 합격생이 나왔습니다.  <strong class=""search_keyword"">대한항공</strong> 하반기 채용의 경우 크루월드 스토리텔링 정규반 수료한 약 일곱분의 수강생이 면접을 보았고 3명이 임원면접 진출 후 그 중 면접경험이 가장 많았던 자타공인 장수생..."
일본골프투어 부산출발 대한항공 루스츠 72 골프 리조트 3박4일(63홀),부산여행특공대,2019. 5. 4.,https://blog.naver.com/busantravel1/221529437480,"부산에서 출발하는 일본골프투어 패키지이구요 <strong class=""search_keyword"">대한항공</strong>타고 슝~~ ■ 요금안내 ┗ 1인 999,000원 ┗ 호텔 2인1실 기준 ┗ 최소출발 4명부터... 2층 <strong class=""search_keyword"">대한항공</strong> 카운터에서 개별수속 ┗ 수화물 20Kg까지 가능 [09:30] 부산 김해국제공항 출발 [11:50] 치토세국제공항 도착 후 입국수속 ■ 치토세공항..."
"아시아나, 대한항공의 부활 조건",채산경영구도자,2019. 4. 12.,https://blog.naver.com/jykwon9/221511781144,"#항공동맹 #스카이팀 #스타얼라이언스 #원월드 #JAL #<strong class=""search_keyword"">대한항공</strong> #아시아나 우리나라의 항공산업을 책임지고 있는 두 기업인 <strong class=""search_keyword"">대한항공</strong>과 아시아나 기사가 연일 보도되고 있다. https://blog.naver.com/amorshsh/221509641654 <strong class=""search_keyword"">대한항공</strong>·아시아나항공, 위기의 성격 근본적으로 다르다. [조양호 회장 타계]..."
"대한항공, 일본 북큐슈여행 2박3일 출장기",보물섬투어,2018. 8. 19.,https://blog.naver.com/bomultour/221341553856,"<strong class=""search_keyword"">대한항공</strong>, 일본 북큐슈여행 2박3일 출장기 안녕하세요~! 행복가득 보물섬투어 일본팀 김지훈 입니다^^이번에 다녀온 여행지는 바로 <strong class=""search_keyword"">대한항공</strong>을 타고 다녀온 북큐슈 여행 출장기 입니다 역시 온천하면 일본중에서도 북큐슈 온천 여행 생각이 많이나더라구요! 지금당장 떠나보겠습니다! 슝..."
대한항공 마일리지 모으기 중,Ilinyeo,2019. 4. 26.,https://blog.naver.com/mimijolly/221523329838,"이래서는 안되겠다하여 인천공항에 일찍 출발하여 일전에 아시아나 <strong class=""search_keyword"">대한항공</strong> 이렇게 마일리지 넘버 스티커를 여권뒤에 꼭 붙여두었어요 이... 하와이안항공 <strong class=""search_keyword"">대한항공</strong> 두곳이였는데 하와이안항공.... 처음타기에 검색에 검색을 거듭하니 냄새난다 불편하다 리뷰있는거 실화냐... 그치만 젊은 줌마..."
대한항공/아시아나항공 마일리지 규정변경(편도신공 불가),깨갱,2019. 4. 24.,https://blog.naver.com/bestyk86/221521653932,"앞으로 <strong class=""search_keyword"">대한항공</strong>, 아시아나항공의 마일리지 항공권의 이원구간 발권이 불가능해진다. 따라서 공짜 또는 매우 적은 마일리지로 편도 항공권을 덤으로 얻는 '편도신공'은 내년 하반기부터 불가능함. 3월 말, <strong class=""search_keyword"">대한항공</strong>이 재무구조 개선을 위해 부채를 줄이고자 마일리지 규정을 개악했고 4월..."
[푸켓] 3박 5일 패키지여행 / 인천 국제공항 대한항공,세히킴,2018. 12. 28.,https://blog.naver.com/sehee2015/221428708695,"<strong class=""search_keyword"">대한항공</strong> 처음 타 본 촌스러운 세히킴 신세계였어요 6시간을 어떻게 버티지 했는데 영화도 보고 이것저것 만지다 보면 금방 가요!! 헤드셋도 제공돼요 제가 항공 중이염이 심해서 귀마개까지 사갔는데 귀마개 없이도 안 아팠다는??? 제주도 갈 때도 찢어지게 아픈 귀가 안 아팠어요!! 괜히 헤드셋..."
"KLM 비행편 마일리지 적립 - 대한항공, 스카이팀",하나루,2019. 3. 1.,https://hana3688.blog.me/221477790758,"이번 유럽 여행에서 이용했던 KLM 비행편의 마일리지를 <strong class=""search_keyword"">대한항공</strong> 마일리지에 적립했다. KLM과 <strong class=""search_keyword"">대한항공</strong>은 스카이팀으로 묶여있으므로 일부 마일리지 적립이 가능하다. KLM보다는 <strong class=""search_keyword"">대한항공</strong> 탈일이 더 많을 것 같아서. KLM 탑승기 KLM 탑승기결론부터 적자면, 우여곡절이 참 많았지만 그래도..."
[대한항공] 일반기내식 KE712/14NOV18,레비비,2018. 11. 23.,https://blog.naver.com/dbswjddkzm/221404518450,"2018.11.14 <strong class=""search_keyword"">대한항공</strong> KE712 HND-GMP 일반기내식 내 인생 처음으로 마일리지로 보너스 항공권 이용 올해로 없어지는 마일리지가 내 마일리지만 10000마일이자너? 가족 합하면 대체 몇 마일리지??? 그래서 얼른 소멸 전에 티켓팅! 탑승기종 B777-200ER 이코노미 기준 3-3-3 배열 화면으로 비치는 누구는..."
2019년 2월 대한항공 기내영화,이방인,2019. 2. 1.,https://blog.naver.com/yuneek715/221456104752,"2019년 2월 <strong class=""search_keyword"">대한항공</strong> 기내영화를 알려드릴게요! 설연휴도 있고 해서 아무래도 여행가시는 분들이 많으실 거 같습니다. 영화 옆에 가능하면 관람연령기준을 표시했습니다. PG는 아이들관람가 이고, PG13은 13세이상 관람가 입니다. 헐리웃신작영화 호두까기인형과 4개의 왕국 (PG) 아이들도 볼..."
새단장한 김포공항 대한항공 칼 라운지 방문기,빅톨,2018. 10. 31.,https://blog.naver.com/lyun1024/221389120288,"이번에 김포공항이 새단장을 하면서 <strong class=""search_keyword"">대한항공</strong> 라운지도 새단장을 한것 같아요. 이전에는 어디 구석으로 막 들어가야 있었는데 이번에는 검색대를... 새단장한 <strong class=""search_keyword"">대한항공</strong> 라운지에요~ 뭔가 깔끔하죠~? 이용하는 사람도 적어서 여유롭게 있을 수 있었어요. 제주공항 라운지랑 비슷해요. 버터와플..."
"KLM항공, 에어프랑스, 대한항공 비즈니스석 탑승 후기 (인천-취리히, 프라하-인천)",쑥양갱,2019. 2. 22.,https://blog.naver.com/lu_ull/221472235570,"인천에서 취리히까지는 암스테르담 경유인 KLM항공 프라하에서 인천까지는 파리, 오사카 경유로 에어프랑스 <strong class=""search_keyword"">대한항공</strong> 탑승이었는데 파리-오사카 구간이 취소됐다. 그래서 실제로 올 때는 프라하-파리-암스테르담-인천순으로 왔고 항공사는 에어프랑스-KLM항공-<strong class=""search_keyword"">대한항공</strong> 순으로 이용했다. 세 항공사..."
대한항공 마일리지로 제주가기 모바일탑승권 정말 편했어!,쎄려니,2018. 11. 13.,https://sseryuni.blog.me/221397544584,"<strong class=""search_keyword"">대한항공</strong> 마일리지로 제주가기 모바일탑승권 정말 편하네! <strong class=""search_keyword"">대한항공</strong> 마일리지가 좀 있었다. 마일리지 안내 메일이 올 때마다 없어진다는 소식인가 하고 열어보면 몇 년째 그냥 있다. <strong class=""search_keyword"">대한항공</strong>타고 어디 먼데 여행갈 것 같지가 않아서 이걸 언제 써 보려나, 사용기간 끝날 수도 있겠다 했는데 제주도..."
"대한항공, 조종사노조 2017·2018년 임금·단체협약 타결",allenhan,3시간 전,https://blog.naver.com/allenhan/221531526182,"조선희 기자 | ******@*************.**.** <strong class=""search_keyword"">대한항공</strong>은 7일 <strong class=""search_keyword"">대한항공</strong>조종사노동조합(조종사노조)과 2017·2018년 임금·단체협약을 타결했다고 밝혔다. 앞서 <strong class=""search_keyword"">대한항공</strong>과 조종사노조는 지난 4월24일 2017·2018년 임금·단체협상에 잠정 합의한 바 있다. 지난 1~6일 진행된..."
"미국 애틀란타 대한항공 직항, 한국 도착 (2번의 기내식/ 입국 하자마자 겨울 먹방)",블루리본,2019. 1. 29.,https://pnp524.blog.me/221453583603,"애틀란타에서 출발하는 <strong class=""search_keyword"">대한항공</strong> 직항으로요. 작년 여름에 한국으로 휴가갈 때 타고 반 년만인데 엄청 오랜만인 것처럼 느껴졌어요. 그 사이... <strong class=""search_keyword"">대한항공</strong> 기내에 있는 검역감염병 오염지역 안내문. 역시 예상대로 브라질은 명단에 빠지지 않고요. 누군가 우스갯소리로 그러더라고요. 브라질에서..."
"대한항공, 상표권 배임 논란",윕스,2018. 7. 5.,https://blog.naver.com/wipsmaster/221313168492,"<strong class=""search_keyword"">대한항공</strong>, 상표권 배임 논란 <strong class=""search_keyword"">대한항공</strong>의 조양호 회장이 태극무늬의 자사 상표권과 관련하여 노동조합과 시민단체로부터 고발됐습니다. 고발한 노조 등에 따르면 <strong class=""search_keyword"">대한항공</strong>의 조양호 회장이, 자신이 최대 지주로 있는 지주회사 한진칼을 이용해 부당하게 이득을 얻었다고 합니다. 약 300억원의..."
조재성 트리플크라운!!!! OK저축은행 vs 대한항공 옥저 승,solsolbee,2018. 12. 16.,https://solsolbee.blog.me/221420381866,"조재성이 인생 경기를 하고 3라운드 맞대결에서 OK저축은행 배구단이 <strong class=""search_keyword"">대한항공</strong> 점보스를 3:1로 이겼다 원래 비시즌에 야구에 일절 관심이 없기도... '조재성 트리플크라운 활약' OK저축은행, <strong class=""search_keyword"">대한항공</strong> 3연승 저지 지난 한전과의 경기에서 조재성이 서브 에이스 하나 부족해서 트리플크라운 못한 거..."
[다이캐스트] 대한항공 BOMBARDIER(봄바디어) CS300,한량공공,2018. 9. 29.,https://whoaugem427.blog.me/221367860644,"AIR(<strong class=""search_keyword"">대한항공</strong>) 등록번호 : HL8092 제조사 : JC-WINGS 스캐일 : 1/400 ★★ CS300 항공기 제원 ★★ 제조사 Bombardier 항공기길이(m) 38.7 최대 운항거리 (km) 4786 날개폭(m) 35.1 순항 속도 (km/hr) 836 항공기 높이(m) 11.5 장착 좌석수 127(<strong class=""search_keyword"">대한항공</strong>기준) *실제 <strong class=""search_keyword"">대한항공</strong> HL8092* copyright..."
부산에서 후쿠오카 가는 비행기 대한항공 기내식 beyond m 엡,트레비,2019. 4. 9.,https://blog.naver.com/yesho99/221509372867,"후쿠오카 가는 비행기 <strong class=""search_keyword"">대한항공</strong> 후쿠오카 여행을 급한 일정으로 잡아서 가느라 부산에서 <strong class=""search_keyword"">대한항공</strong>을 타고 비행시간 40분거리인 후쿠오카를 오갑니다 도쿄노선 이후 2년만에 <strong class=""search_keyword"">대한항공</strong>을 타고갑니다 <strong class=""search_keyword"">대한항공</strong>이라고 꼭 연결통로로 탑승하는건 아니구요 버스로도 이동합니다 다행히 이번에는..."
[대한항공] 일반기내식 KE2710/17OCT18,레비비,2018. 10. 25.,https://blog.naver.com/dbswjddkzm/221384677743,"2018.10.17 <strong class=""search_keyword"">대한항공</strong> KE2710 HND-GMP 일반기내식 맨날 기내식 올릴 때 항공기 사진같은 다른 사진도 올리는데 그게..... 기내식 사진도 몇 개 없고... 이번 <strong class=""search_keyword"">대한항공</strong> 기내식이 좋았던 점은 고추장이 튜브형이라는 점과 숟가락/포크가 스테인레스 재질이었다는 점 둘 다 일회용이 아니니 조금은 더..."
대한항공 임원면접 발표가 났네요!,유정 앤 하늘,2018. 12. 4.,https://blog.naver.com/yj_hn_fly/221412125263,"[ <strong class=""search_keyword"">대한항공</strong> 최종면접 대비 특강 ] 안녕하세요. 마인드코칭 하늘 &amp; 유정쌤입니다. 화요일 / 금요일 이틀동안 정규반 학생들을 대상으로 <strong class=""search_keyword"">대한항공</strong> 최종면접 대비 특강을 진행하려고 합니다. ( 화요일 특강은 이미 전타임 마감됐습니다. ) 마인드코칭 정규반 학생들 중 현재 시각까지 임원면접 합격..."
